Country,year,Urban population growth (annual %),Rural population growth (annual %),Mobile cellular subscriptions (per 100 people),Fixed broadband subscriptions (per 100 people),"Foreign direct investment, net inflows (% of GDP)","GNI per capita, Atlas method (current US$)","Primary education, duration (years)","Inflation, consumer prices (annual %)",Access to electricity (% of population),People using at least basic drinking water services (% of population),Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,suicides_no,suicides/100k pop,gdp_per_capita ($),sex,age,generation
Kazakhstan,2010,1.5400513551275399,1.2466405339340099,118.31592409999999,5.302770123999999,5.03630628288047,7440.0,4.0,7.40046356341409,99.6371231079102,89.62276373924419,5.513999999999999,9.94,0.904,60.2,0.785,-0.215,0.823,300.75,26.73416666666667,10062.0,0.0,3.0,3.0
Kazakhstan,2011,1.5598822879069498,1.2622784467518302,151.62025500000001,7.168695615,7.14350878983557,8280.0,4.0,8.45290466176796,99.7974683544304,89.9809238979908,5.736000000000001,9.997,0.905,60.72,0.878,-0.235,0.802,283.4166666666667,24.48,12969.0,0.0,3.0,3.0
Kazakhstan,2012,1.5368953160244299,1.23915279654604,178.68376669999998,9.676039713,6.5616482114597305,9940.0,4.0,5.19568369035065,99.8747329711914,90.3441450063616,5.7589999999999995,10.03,0.892,61.24,0.84,-0.171,0.877,270.0,22.584999999999997,13845.0,0.0,3.0,3.0
Kazakhstan,2013,1.5674944044915802,1.2696402898016699,176.4656621,11.38370282,4.2306980098169,11840.0,4.0,5.942838716484231,99.9516143798828,90.66001981870609,5.835,10.074,0.889,61.76,0.782,-0.22899999999999998,0.82,292.6666666666667,24.7225,15552.0,0.0,3.0,3.0
Kazakhstan,2014,1.5988133646914802,1.30491189364919,163.5176199,12.28286336,3.2629270616574,12090.0,4.0,6.8494497700335595,99.9881439208984,90.90053579122922,5.97,10.101,0.795,62.28,0.799,0.004,0.805,259.9166666666667,21.424166666666665,14351.0,0.0,3.0,3.0
Kazakhstan,2015,1.5892031056708602,1.29111245458568,148.2243479,12.96363736,3.4597821432386695,11420.0,4.0,6.67828585615241,100.0,91.1455900251713,5.95,10.097999999999999,0.9309999999999999,62.8,0.74,-0.037000000000000005,0.7140000000000001,239.33333333333334,19.834999999999997,11784.0,0.0,3.0,3.0
Latvia,2006,-0.965773376970411,-0.814287670874462,98.13380502,4.928674564,7.94972282800056,8880.0,4.0,6.5361990876587495,100.0,97.9885391262417,4.71,10.032,0.884,63.16,0.6409999999999999,-0.22899999999999998,0.937,40.583333333333336,24.075,10139.0,1.0,3.0,4.0
Latvia,2007,-0.914799375192887,-0.607238740538353,100.84102109999999,15.39941906,8.78193256546564,11170.0,6.0,10.0929775849168,100.0,98.0549503211538,4.667,10.136000000000001,0.836,63.52,0.7,-0.16699999999999998,0.924,37.75,24.64583333333334,14758.0,1.0,3.0,3.0
Latvia,2008,-1.14818362507299,-0.8455534677106741,105.8349882,18.97470442,4.02485637056234,13420.0,6.0,15.402319106498599,100.0,98.12163680891209,5.145,10.112,0.855,63.88,0.63,-0.203,0.9259999999999999,43.916666666666664,26.97416666666666,17217.0,1.0,3.0,3.0
Latvia,2009,-1.68056838595402,-1.58875020385228,107.3784709,21.19573451,-0.12377379726908,14000.0,6.0,3.53410672858941,100.0,98.18850546990109,4.669,9.975,0.807,64.24,0.43700000000000006,-0.18,0.9420000000000001,43.0,25.64999999999999,12890.0,1.0,3.0,3.0
Latvia,2011,-1.7794752662243403,-1.90792986727346,110.3468446,21.86014481,5.31644789918243,13130.0,6.0,4.37073559939221,100.0,98.32299024785709,4.967,10.029,0.836,64.86,0.564,-0.002,0.934,36.666666666666664,24.0625,14447.0,1.0,3.0,3.0
Latvia,2012,-1.19908775139121,-1.3275910982106298,127.3183364,23.04234374,3.8359265997142593,13790.0,6.0,2.25778924374594,100.0,98.3906451404615,5.125,10.082,0.851,65.12,0.564,-0.038,0.895,37.0,22.30666666666666,14558.0,0.0,3.0,3.0
Latvia,2013,-1.02987012367514,-1.15815296007306,125.34398540000001,24.30438498,3.27057940917845,14880.0,6.0,-0.0294547782578977,100.0,98.45857503548349,5.07,10.116,0.8340000000000001,65.38,0.631,-0.073,0.8370000000000001,31.916666666666668,20.1825,15820.0,0.0,3.0,3.0
Latvia,2014,-0.9019479530102759,-1.02607001772579,118.2466365,25.0480501,2.99929144824582,15270.0,6.0,0.6204906367323771,100.0,98.52691473246149,5.729,10.144,0.8809999999999999,65.64,0.6709999999999999,-0.043,0.804,31.833333333333332,20.73416666666667,16544.0,1.0,3.0,3.0
Latvia,2015,-0.7774373037184079,-0.906016474519327,129.97682,25.26784509,3.1091535549371296,14950.0,6.0,0.17424224362521398,100.0,98.5955608150605,5.881,10.185,0.879,65.9,0.6559999999999999,-0.077,0.8079999999999999,32.25,20.955833333333338,14382.0,0.0,3.0,3.0
Lithuania,2006,-1.48992834414436,-1.8093150508998501,142.8173387,11.16076631,6.84097410910907,8820.0,4.0,3.7391386182355397,100.0,93.16455722046351,5.954,10.046,0.93,63.14,0.5670000000000001,-0.295,0.9670000000000001,87.41666666666667,33.380833333333335,9667.0,0.0,3.0,4.0
Lithuania,2007,-1.0815535577323498,-1.4014548937620699,150.67300269999998,17.14786489,5.7714510889499495,10620.0,4.0,5.737162107785809,100.0,93.70274808866958,5.808,10.163,0.941,63.48,0.59,-0.282,0.966,85.41666666666667,33.899166666666666,12869.0,1.0,3.0,3.0
Lithuania,2008,-0.9222280808157042,-1.24239405427632,156.2432593,18.35681091,3.98645661762475,12660.0,4.0,10.9258764682807,100.0,94.2397172558965,5.553999999999999,10.199,0.914,63.82,0.621,-0.259,0.961,92.58333333333333,35.8375,15669.0,0.0,3.0,3.0
Lithuania,2009,-1.1193150718053102,-1.09226239749632,156.57481830000003,20.00077633,0.0480243732272165,12430.0,4.0,4.45306006826803,100.0,94.766622989976,5.4670000000000005,10.05,0.9329999999999999,64.16,0.496,-0.303,0.9790000000000001,94.83333333333333,36.42250000000001,12412.0,0.0,3.0,3.0
Luxembourg,2009,2.28128376496061,-1.29493718361847,145.07968300000002,31.45811126,53.0559977522147,71410.0,6.0,0.36804199788891906,100.0,99.94089,6.957999999999999,11.562000000000001,0.9390000000000001,71.44,0.9390000000000001,0.127,0.43200000000000005,4.0,9.245833333333332,109483.0,1.0,3.0,3.0
Luxembourg,2010,2.24309859567021,-1.34636664119179,143.1415132,33.15055061,73.5326207445863,78220.0,6.0,2.27367911621542,100.0,99.942735,7.097,11.592,0.9520000000000001,71.7,0.9079999999999999,0.096,0.423,4.5,11.763333333333334,111328.0,0.0,3.0,3.0
Luxembourg,2011,2.62729267734573,-0.9622281465447908,147.12688559999998,32.64851204,14.737457229941098,76260.0,6.0,3.4106834106834,100.0,99.94453,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,4.583333333333333,11.377499999999998,122729.0,1.0,3.0,3.0
Luxembourg,2012,2.7865109632997203,-0.73830700073478,143.0001108,31.87530875,252.308107336106,75450.0,6.0,2.66284165508017,100.0,99.946235,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,4.25,11.681666666666667,113120.0,1.0,3.0,3.0
Luxembourg,2013,2.67460478580703,-0.7579190968318829,144.7293201,32.401908500000005,31.772351323591103,75500.0,6.0,1.7340396351916598,100.0,99.94784,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,3.3333333333333335,7.623333333333332,120423.0,1.0,3.0,3.0
Luxembourg,2014,2.7025686341836,-0.6623713647497861,144.2345717,33.57803838,34.4107656805515,76470.0,6.0,0.628543985440705,100.0,99.94936,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,5.583333333333333,12.323333333333332,126352.0,0.0,3.0,3.0
Luxembourg,2015,2.68753135102057,-0.5988362011314189,142.3577966,34.46018552,19.789115152991,74760.0,6.0,0.4747431614378,100.0,99.9508,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,5.333333333333333,11.199999999999998,107456.0,1.0,3.0,3.0
Malta,2009,0.8305551467753259,-0.43954342193482504,101.9413349,27.45015638,16.9335783571665,19520.0,6.0,2.08432746082342,100.0,100.0,6.327999999999999,10.331,0.9159999999999999,71.38,0.8029999999999999,0.46399999999999997,0.8166666666666667,3.0,8.926666666666666,21695.0,1.0,3.0,3.0
Malta,2010,0.5665664679901391,-0.6975452081087551,109.48523229999999,30.25377905,105.785197448216,20530.0,6.0,1.5156351361853302,100.0,100.0,5.774,10.360999999999999,0.9079999999999999,71.6,0.802,0.287,0.7873333333333333,2.5833333333333335,6.8424999999999985,22132.0,1.0,3.0,3.0
Malta,2011,0.49704955783231497,-0.747537232439598,124.710601,30.75720599,82.0711086716908,21420.0,6.0,2.96298528192878,100.0,100.0,6.155,10.37,0.9229999999999999,71.72,0.882,0.29600000000000004,0.758,1.6666666666666667,3.9583333333333326,23984.0,1.0,5.0,5.0
Malta,2012,0.9736082351705949,-0.30387671215359097,126.48334440000001,32.2627255,36.1169881983146,21630.0,6.0,2.37582057760382,100.0,100.0,5.962999999999999,10.389000000000001,0.922,71.84,0.861,0.35200000000000004,0.7286666666666667,2.0833333333333335,4.989166666666667,23074.0,1.0,3.0,3.0
Malta,2013,1.47598972067765,0.225942378136577,131.5197308,33.78886038,5.03029579273603,22660.0,6.0,1.18028436366548,100.0,100.0,6.38,10.422,0.9420000000000001,71.96,0.909,0.41,0.6993333333333334,1.8333333333333333,4.7683333333333335,25191.0,0.0,5.0,5.0
Malta,2014,2.0688549082770202,0.8010505479787778,128.3523275,35.61270766,1.37345881145684,23890.0,6.0,0.310306472181729,100.0,100.0,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,2.6666666666666665,8.506666666666664,27634.0,1.0,3.0,3.0
Malta,2015,2.45741023637283,1.19369374181125,122.5774994,38.16625196,27.9453962108515,24640.0,6.0,1.1005482637893,100.0,100.0,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,2.8333333333333335,6.522499999999998,25750.0,1.0,5.0,5.0
Mauritius,2011,-0.10744717733284101,0.34996354411211894,103.443342,9.451065247999999,3.76232054124187,8580.0,6.0,6.52249254869339,99.4,99.77280530979591,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,9.833333333333334,10.00333333333333,9817.0,1.0,3.0,3.0
Mauritius,2014,-0.0885053927473765,0.36968070154116295,131.4011322,14.47639592,3.26810555473369,9790.0,6.0,3.21769191994683,98.7012405395508,99.8653594733074,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,10.0,9.620833333333334,11120.0,1.0,3.0,3.0
Mexico,2005,1.7790545824487,0.0665221420838168,43.44775328,1.772206615,2.96511280795953,7870.0,6.0,3.98805714597435,98.932728,92.46701141886471,6.581,9.788,0.903,66.2,0.8140000000000001,-0.066,0.764,356.1666666666667,5.1850000000000005,9071.0,0.0,3.0,4.0
Mexico,2007,1.9676781326276398,0.26312072879571696,59.51505426,4.027690604,3.1415809355083995,9030.0,6.0,3.9668490545823403,98.2528305053711,93.68451008055841,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,357.0833333333333,4.834166666666667,10496.0,0.0,3.0,3.0
Mexico,2008,2.0109317486261897,0.3019553908390589,66.25221758,6.627233075,2.9000252580147303,9530.0,6.0,5.124982745758969,98.914037,94.28396860172609,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,386.8333333333333,5.069166666666667,10864.0,0.0,3.0,3.0
Mexico,2009,1.9939922935205001,0.291919311215949,72.02580822,8.346953785,2.16262578945455,8590.0,6.0,5.2973558422885905,98.71661376953129,94.8771296205872,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,418.5833333333333,5.345,8651.0,0.0,5.0,5.0
Mexico,2010,1.9378669367661598,0.23707917328861103,77.89321334,9.020593698999999,1.9848059193970502,8790.0,6.0,4.15672722680176,99.236696,95.46432090967241,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,404.8333333333333,5.084166666666666,9991.0,0.0,5.0,5.0
Mexico,2011,1.87801098064354,0.155128695435025,79.42164707,9.712039087,2.06215635765924,9040.0,6.0,3.4073782460573594,99.2483596801758,96.0453098796509,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,463.1666666666667,5.46,10965.0,0.0,5.0,5.0
Mexico,2012,1.82477446575806,0.0968510971703211,83.36393226,10.82302345,1.4744402704367,9750.0,6.0,4.11150981070293,99.111637,96.62032758294559,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,448.4166666666667,5.285833333333334,10982.0,0.0,5.0,5.0
Mexico,2013,1.77767704524974,0.0326242773650323,87.11513352,10.40337225,3.7333296259984903,9960.0,6.0,3.80639069747207,99.7487335205078,97.1894116317639,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,475.9166666666667,5.415833333333334,11478.0,0.0,3.0,3.0
Mexico,2014,1.73912456801467,-0.0235839031203464,84.48477479,10.49134692,2.35505664416142,10180.0,6.0,4.01861608078673,99.172928,97.75277388819859,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,514.8333333333334,5.6983333333333315,11663.0,0.0,5.0,5.0
Mexico,2015,1.7038701178741398,-0.0648681302618096,85.54092479,11.72259493,3.14170049063835,9840.0,6.0,2.7206406496402997,99.0,98.3104711547879,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,519.5,5.547499999999999,10228.0,0.0,5.0,5.0
Montenegro,2007,0.6716482633714549,-0.769219372876302,145.28220259999998,2.8817532010000004,25.4710462355501,5120.0,4.0,4.347122156561141,99.51626586914058,95.4709969914402,5.196000000000001,9.693,0.8320000000000001,66.2,0.512,-0.134,0.815,10.083333333333334,27.96083333333333,6268.0,0.0,3.0,3.0
Montenegro,2009,0.737783544066644,-0.7013728845884301,207.7808211,9.525376815,37.249095333183,6740.0,4.0,3.46672373207794,99.64112091064449,95.8350636075267,4.801,9.699,0.816,66.8,0.556,-0.10099999999999999,0.838,8.916666666666666,22.99416666666667,7023.0,0.0,3.0,3.0
Netherlands,2005,1.59346880368831,-5.99326133569736,96.74251327,25.05016448,30.9462886725982,41950.0,6.0,1.68813017869622,100.0,100.0,7.4639999999999995,10.814,0.9470000000000001,70.4,0.9009999999999999,0.25549999999999995,0.5710000000000001,131.16666666666666,9.44,44289.0,0.0,3.0,4.0
Netherlands,2007,1.2914136658509299,-5.45878793604429,116.82882759999998,33.36149099,87.44259299112329,49090.0,6.0,1.61385859802103,100.0,100.0,7.452000000000001,10.880999999999998,0.9440000000000001,70.8,0.8959999999999999,0.344,0.445,112.83333333333333,8.119999999999997,54418.0,0.0,3.0,3.0
Netherlands,2008,1.40494528793482,-5.3543120081928395,124.4935189,35.03586937,20.848782534281302,52460.0,6.0,2.48650198289454,100.0,100.0,7.631,10.899000000000001,0.9440000000000001,71.0,0.883,0.365,0.419,119.91666666666667,8.507499999999999,60375.0,0.0,3.0,3.0
Netherlands,2010,1.4885841676316203,-5.855385413038321,114.9619098,37.93701066,13.6706811371261,53910.0,6.0,1.2753056955668602,100.0,100.0,7.502000000000001,10.864,0.9570000000000001,71.4,0.9209999999999999,0.349,0.39899999999999997,133.66666666666666,9.124166666666664,53302.0,0.0,3.0,3.0
Netherlands,2011,1.317805474921,-5.498483740124629,118.4758716,38.82419922,36.7043034522673,54490.0,6.0,2.3410701775137,100.0,100.0,7.564,10.875,0.938,71.52,0.925,0.336,0.359,137.5,9.423333333333332,56667.0,0.0,3.0,3.0
Netherlands,2012,1.1736074003108798,-5.65733926808771,117.43932590000001,39.63286884,28.5772497737583,52930.0,6.0,2.45554765291609,100.0,100.0,7.471,10.860999999999999,0.9390000000000001,71.64,0.877,0.28800000000000003,0.434,146.33333333333334,9.875833333333334,52334.0,0.0,3.0,3.0
Netherlands,2013,0.9687086473180309,-5.0968101443111,115.60182879999999,40.33326249,37.48145415070871,52950.0,6.0,2.5068985265788397,100.0,100.0,7.407,10.857000000000001,0.925,71.76,0.919,0.305,0.505,154.66666666666666,10.460833333333335,54510.0,0.0,3.0,3.0
Netherlands,2014,0.9222278784882579,-4.40365932380605,115.82442809999999,40.56400966,13.197235054926301,51980.0,6.0,0.9760350796996609,100.0,100.0,7.321000000000001,10.867,0.909,71.88,0.91,0.331,0.457,153.25,10.118333333333334,55325.0,1.0,3.0,3.0
Netherlands,2015,0.980296200244103,-4.35483510532897,122.8506375,41.49775609,23.626284176842297,49810.0,6.0,0.6002481472787751,100.0,100.0,7.324,10.882,0.879,72.0,0.904,0.261,0.41200000000000003,156.08333333333334,10.5775,47206.0,1.0,3.0,3.0
New Zealand,2006,1.2872729251930302,0.7862409356552459,90.83529368,11.23290309,2.6096907323472402,26350.0,6.0,3.36540196171992,100.0,100.0,7.305,10.526,0.946,71.2,0.932,0.312,0.22399999999999998,43.916666666666664,13.061666666666667,28628.0,1.0,3.0,4.0
New Zealand,2007,0.86295237642558,1.3725296763613102,100.42653809999999,20.15094666,3.1573183892232204,28280.0,6.0,2.37614310290657,100.0,100.0,7.604,10.546,0.9670000000000001,71.4,0.878,0.27899999999999997,0.295,41.166666666666664,12.349166666666667,34892.0,1.0,3.0,3.0
New Zealand,2008,0.7791703764664141,1.28706736857395,107.98618619999999,21.38596296,1.9447574807277501,28640.0,6.0,3.9589493731206,100.0,100.0,7.381,10.527999999999999,0.9440000000000001,71.6,0.893,0.298,0.33399999999999996,43.333333333333336,12.648333333333328,33585.0,1.0,3.0,3.0
New Zealand,2010,1.04210165993295,1.5462616710940098,107.7787912,24.98820383,0.19531956558301103,29770.0,6.0,2.3020238595857596,100.0,100.0,7.224,10.52,0.976,72.0,0.9179999999999999,0.254,0.321,44.666666666666664,12.718333333333334,36145.0,1.0,3.0,3.0
New Zealand,2011,0.692820854887079,1.1950488607960201,109.09012720000001,26.66144603,0.8182325596858191,32270.0,6.0,4.02790667392038,100.0,100.0,7.191,10.536,0.9540000000000001,72.12,0.935,0.284,0.26899999999999996,41.083333333333336,11.901666666666669,41184.0,1.0,3.0,3.0
New Zealand,2012,0.619042483893705,0.10841282891708,110.1674828,28.47075134,2.1833367361262,36840.0,6.0,1.0599131844563499,100.0,100.0,7.25,10.552999999999999,0.93,72.24,0.902,0.287,0.289,45.75,13.16916666666667,42756.0,0.0,3.0,3.0
New Zealand,2013,0.8379608466210251,0.33384805259191497,105.5001996,29.130982500000002,-0.0364388504371707,39790.0,6.0,1.1344226644581201,100.0,100.0,7.28,10.571,0.958,72.36,0.9440000000000001,0.237,0.312,42.75,12.045833333333334,46198.0,1.0,3.0,3.0
Nicaragua,2010,1.5926246376791102,0.793721522283589,69.05608723,1.277144261,5.593345410001401,1490.0,6.0,5.455134258874151,78.0574569702148,81.6232050616827,5.687,8.436,0.863,65.5,0.792,0.018000000000000002,0.802,29.25,7.3950000000000005,1715.0,0.0,5.0,5.0
Nicaragua,2011,1.55804061954077,0.758328146701615,83.05240176,1.465128051,9.57918624379158,1600.0,6.0,8.0823879809911,78.6605682373047,81.7414529440071,5.386,8.484,0.8,65.72,0.779,-0.02,0.76,30.75,7.462499999999999,1888.0,0.0,5.0,5.0
Nicaragua,2012,1.52855604924355,0.7278729106192892,99.56806987,1.723841046,7.28921304268846,1720.0,6.0,7.193550533389519,79.27569580078129,81.8638572308902,5.4479999999999995,8.533999999999999,0.894,65.94,0.85,0.017,0.644,26.333333333333332,6.024166666666666,2006.0,1.0,3.0,3.0
Nicaragua,2013,1.5025593512803999,0.700966262916134,114.5176544,2.214810015,7.42513029227012,1810.0,6.0,7.135467852894,79.89984130859379,81.99047081062209,5.772,8.568999999999999,0.868,66.16,0.8590000000000001,0.039,0.636,29.25,6.747500000000001,2062.0,0.0,5.0,5.0
Nicaragua,2014,1.4798552239466298,0.68142557850733,117.52350390000001,1.8524951040000002,7.4416443118293,1890.0,6.0,6.0359686179843095,81.853073,82.12134657149299,6.275,8.602,0.8390000000000001,66.38,0.8170000000000001,0.10400000000000001,0.6990000000000001,25.916666666666668,5.949999999999999,2199.0,0.0,2.0,2.0
Nicaragua,2015,1.46236409023915,0.662912863044077,119.43619199999999,1.912320465,7.53226107811214,1950.0,6.0,3.99737996694398,81.1631393432617,82.2561704559774,5.9239999999999995,8.636000000000001,0.8270000000000001,66.6,0.809,0.077,0.728,26.25,5.822499999999999,2303.0,0.0,5.0,5.0
Norway,2006,1.15882234278512,-0.43411438731353,104.19094940000001,26.63208555,3.43864379570612,69980.0,7.0,2.32934980757545,100.0,100.0,7.416,11.030999999999999,0.9590000000000001,71.32,0.96,0.109,0.397,44.333333333333336,11.889166666666668,79007.0,0.0,3.0,4.0
Norway,2008,1.618866751592,-0.10425005336722301,109.2173612,33.06004579,4.4488212054033704,87360.0,7.0,3.75393081761006,100.0,100.0,7.632000000000001,11.042,0.9359999999999999,71.56,0.9470000000000001,0.018000000000000002,0.503,42.083333333333336,11.0025,103431.0,0.0,3.0,3.0
Norway,2012,1.8393997662318102,-0.747075207923212,115.67226459999999,37.06547098,5.414342165303509,99200.0,7.0,0.696864111498241,100.0,100.0,7.678,11.017000000000001,0.948,72.24,0.9470000000000001,0.147,0.368,42.916666666666664,10.499999999999998,108408.0,1.0,3.0,3.0
Norway,2014,1.63215156469894,-0.9532032836548291,111.6267284,38.4632175,0.6567858437730639,104540.0,7.0,2.0417028670721002,100.0,100.0,7.444,11.024000000000001,0.941,72.68,0.956,0.18100000000000002,0.405,45.666666666666664,10.6025,103443.0,0.0,3.0,3.0
Norway,2015,1.4883377798802098,-1.09306104841244,109.905197,39.36943396,1.70676247230054,93080.0,7.0,2.17113665389528,100.0,100.0,7.603,11.033,0.9470000000000001,72.9,0.948,0.257,0.299,49.166666666666664,11.369166666666667,79187.0,1.0,3.0,3.0
Panama,2006,2.2885644317819103,1.01520207222605,64.10707257,3.3237369560000003,16.229490452043,5160.0,6.0,2.45789333143389,85.1516647338867,91.0082027423383,6.127999999999999,9.764,0.951,67.9,0.882,-0.047,0.912,15.416666666666666,7.635833333333333,5972.0,0.0,5.0,5.0
Panama,2007,2.26394263360138,0.994627937180477,87.16859396,4.351227501,10.443283480648,5700.0,6.0,4.16863316477154,85.9074935913086,91.46483222205539,6.894,9.859,0.937,68.0,0.64,0.083,0.915,14.25,5.991666666666666,6876.0,1.0,3.0,3.0
Panama,2008,2.2456306880068504,0.9717531641884941,111.34663229999998,5.579495078,9.50075760790259,6510.0,6.0,8.75868308795681,86.6858444213867,91.9178416679578,6.931,9.935,0.922,68.1,0.7070000000000001,0.06,0.8809999999999999,15.5,6.108333333333333,7972.0,0.0,3.0,3.0
Panama,2009,2.22879523849795,0.9546118207339521,169.4895352,6.548080187,4.0030777269433795,6800.0,6.0,2.4090531666970496,87.48522186279301,92.367414752136,7.034,9.93,0.905,68.2,0.721,0.013999999999999999,0.889,14.75,5.690833333333334,8436.0,0.0,5.0,5.0
Panama,2010,2.2123991241955,0.9421206525663729,182.430497,7.089658549,8.65854313189522,7150.0,6.0,3.4912886748752405,86.85,92.8135685341513,7.321000000000001,9.969,0.9279999999999999,68.3,0.755,-0.009000000000000001,0.88,12.583333333333334,5.333333333333333,8991.0,1.0,3.0,3.0
Panama,2011,2.2114240696101803,0.9009493647120258,181.6565537,7.628361106,12.672466054484902,8510.0,6.0,5.87580249989755,89.13504028320308,93.2568727932762,7.247999999999999,10.059,0.8759999999999999,68.5,0.8290000000000001,0.009000000000000001,0.84,12.0,5.2275,10403.0,1.0,3.0,3.0
Panama,2012,2.20551438630281,0.858560445931176,164.6876784,7.811922697999999,8.364883050035571,9560.0,6.0,5.69819940307865,89.9794769287109,93.69727635082769,6.86,10.135,0.897,68.7,0.7829999999999999,-0.002,0.7959999999999999,11.25,4.626666666666666,11908.0,0.0,4.0,0.0
Panama,2013,2.19373885085181,0.809820225350522,161.64380419999998,8.004924889,8.331141447080011,10500.0,6.0,4.02716053442986,89.1,94.13472802812271,6.8660000000000005,10.184,0.8959999999999999,68.9,0.8109999999999999,0.018000000000000002,0.8140000000000001,10.833333333333334,4.109166666666666,13189.0,0.0,1.0,4.0
Panama,2014,2.1744363394735102,0.748488176064344,176.8984315,7.942267211,9.98448275380035,11030.0,6.0,2.6309311535120004,91.6923828125,94.56905552611141,6.631,10.217,0.873,69.1,0.894,0.002,0.847,12.25,4.665,14181.0,0.0,3.0,3.0
Panama,2015,2.14632999088955,0.686812654293385,144.6603375,7.965436283,9.46411130777059,11740.0,6.0,0.132255449498263,92.55484008789058,95.0002247256715,6.606,10.255,0.883,69.3,0.847,-0.006999999999999999,0.81,9.166666666666666,3.741666666666666,15158.0,0.0,5.0,5.0
Paraguay,2006,2.06093828202006,0.7203028239177031,54.95417485,0.10199231800000001,1.39842122336644,1850.0,6.0,9.59130884635285,96.749045,85.1281659799423,4.73,9.088,0.895,63.62,0.691,0.066,0.841,20.916666666666668,5.464166666666666,2038.0,0.0,5.0,5.0
Paraguay,2007,1.96797339165906,0.6286787479467171,78.683136,0.144146343,0.588028727263447,2330.0,6.0,8.1287764350453,96.452771,86.70659793557779,5.272,9.126,0.863,63.84,0.6990000000000001,0.132,0.93,18.916666666666668,5.209166666666667,2599.0,0.0,5.0,5.0
Paraguay,2008,1.9055883323252902,0.56323842855864,95.76065752,0.211671115,1.37462392042056,3090.0,6.0,10.154544660787598,96.67789599999999,88.2725577331786,5.57,9.174,0.889,64.06,0.649,0.057,0.8909999999999999,18.5,4.86,3438.0,1.0,3.0,3.0
Paraguay,2009,1.87898062566077,0.5376722313625321,91.69041213,1.263659591,0.12046054835657001,3470.0,6.0,2.59194673430563,96.891335,89.82570128699129,5.5760000000000005,9.158,0.9,64.28,0.718,0.027000000000000003,0.857,23.583333333333332,5.610833333333332,2920.0,0.0,5.0,5.0
Paraguay,2010,1.878162037333,0.53776142670657,95.34581764,1.441139655,2.04124280067875,4090.0,6.0,4.651162790697691,97.43086,91.3666267793172,5.841,9.25,0.889,64.5,0.726,0.076,0.78,18.583333333333332,4.546666666666668,3619.0,1.0,3.0,3.0
Paraguay,2011,1.88570433684714,0.546089815697179,103.7381333,1.9082481869999999,1.37620281479983,4510.0,6.0,8.253968253968269,98.23656,92.89513481605591,5.6770000000000005,9.277999999999999,0.8690000000000001,64.62,0.6659999999999999,0.191,0.7559999999999999,24.833333333333332,5.6525,4474.0,0.0,5.0,5.0
Paraguay,2012,1.88896150494281,0.545939021061583,106.4974098,2.134305156,2.18471591917756,4790.0,6.0,3.67591897974491,97.835616,94.4111354080021,5.82,9.259,0.9309999999999999,64.74,0.748,0.2,0.774,22.916666666666668,5.2749999999999995,4319.0,0.0,3.0,3.0
Paraguay,2013,1.8301004397274598,0.62122386931247,109.0872352,2.421625367,0.8100671920911129,5550.0,6.0,2.68385738718591,99.015884,95.9152743506616,5.936,9.326,0.9390000000000001,64.86,0.909,0.046,0.903,26.916666666666668,6.2825000000000015,5006.0,1.0,3.0,3.0
Paraguay,2014,1.7932973250105402,0.6358459793884411,111.4869645,2.825221317,1.36478978035673,5840.0,6.0,5.0288276745676,99.000716,97.40689521466429,5.119,9.36,0.9590000000000001,64.98,0.759,-0.002,0.762,31.583333333333332,6.0125,5254.0,0.0,5.0,5.0
Philippines,2006,1.5776449988611698,1.92022036286216,48.820401600000004,0.301824113,2.2153662776256002,1540.0,6.0,5.4852320675105295,79.6630020141602,87.82150892750352,4.67,8.562000000000001,0.795,59.8,0.828,0.063,0.841,149.0,3.0549999999999997,1599.0,0.0,3.0,4.0
Philippines,2007,1.4895062774124501,1.83218082791395,64.22059996,0.55564073,1.95415535735071,1770.0,6.0,2.9000000000000203,80.7240829467773,88.11214048345671,5.074,8.607999999999999,0.8009999999999999,60.0,0.852,-0.022000000000000002,0.88,141.5,2.4308333333333336,1915.0,0.0,3.0,3.0
